Unnamed: 0,Employee_ID,Has_Response,Vibe_Score,Has_Award,Has_Activity,Teams_Messages_Sent,Emails_Sent,Meetings_Attended,Work_Hours,Leave_Days,Promotion_Consideration,Performance_Rating,Cluster,Total_Communications,Activity_Performance_Ratio,Leave_Anomaly,Is_Inactive,Engagement_Deficit,Effort_Score,Performance_Effort_Misalignment,Expected_Awards,Recognition_Imbalance,Work_Hours_Z,Work_Pattern_Anomalies,Career_Progression_Stagnation,Anomaly_Score,Activity_Level,Vibe_Score_Z,Performance_Rating_Z,Peer_Deviation,Risk_Score,Risk_Level
165,EMP0168,2,1.2857142857142858,0,2,68.0,26.0,0.0,12.18,26.0,0.0,1.7142857142857142,0,94.0,51.811023622047244,2.4817023583627003,0,0.0,5.163333333333334,0.8776190476190484,1.2,10.0,-0.6902986910427694,10.0,10.0,0,High,1.2451830033118723,0.3250699210223179,0.7535172051256532,4.719404761904762,Moderate
166,EMP0169,1,1.0,1,1,4.0,4.0,6.0,9.97,0.0,0.0,4.0,1,14.0,3.414634146341464,1.0,0,1.5,2.1283333333333334,0.0,2.8,10.0,2.3999365903148737,5.753800476553127,10.0,0,Low,0.22993529117402453,2.192372371168048,1.607414750885649,4.313070071482969,Moderate
167,EMP0170,2,1.75,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,1.0779118551940559,-1.030073993606097,0.899969638410932,3.2876166655993493,Moderate
168,EMP0171,0,0.0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2,0.0,0.0,0.7321767416644077,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,5.578328145651034,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,6.086749221847655,High
169,EMP0172,1,0.8333333333333334,1,2,49.0,35.0,12.0,14.86,0.0,0.0,0.0,0,96.0,960.0,1.0,0,0.33333333333333304,5.676666666666667,5.676666666666667,0.0,5.0,-0.2839084984913105,7.063969747253585,10.0,0,High,0.4742423264878789,-1.0785702586849655,0.6122403612213849,4.828762128754704,Moderate
170,EMP0173,2,0.5714285714285714,2,1,20.0,5.0,5.0,8.29,13.0,0.8571428571428571,3.4285714285714284,1,30.0,8.502024291497976,0.74085117918135,0,2.1428571428571432,2.381666666666667,0.0,2.4,2.714285714285714,1.8957917334105778,4.0079368684155465,1.428571428571429,0,Low,-0.25462274540885055,1.732022890486027,1.2941457897684852,1.8654762445480464,Low
171,EMP0174,0,0.0,2,1,35.0,5.0,7.0,4.34,17.0,0.0,0.0,2,47.0,470.0,1.2764976958525347,0,8.0,2.29,2.29,0.0,5.0,-1.1919720611741003,7.1371241978104845,10.0,0,Medium,-0.9983085043297645,-0.8947101228540364,1.0283302294526337,6.2930686296715725,High
172,EMP0175,1,0.5714285714285714,2,0,0.0,0.0,0.0,0.0,6.0,0.8571428571428571,3.4285714285714284,2,0.0,0.0,0.19653022499322306,1,5.642857142857143,0.0,0.0,2.4,2.714285714285714,-0.5919230664326427,2.9000955622951112,1.428571428571429,0,Low,-0.25462274540885055,1.732022890486027,0.8595229007758401,2.7493000486299812,Low
173,EMP0176,1,0.1666666666666666,2,0,0.0,0.0,0.0,0.0,8.0,0.8333333333333334,3.333333333333333,2,0.0,0.0,0.07129303334236925,1,7.666666666666668,0.0,0.0,2.333333333333333,2.4999999999999982,-0.5919230664326427,2.273909604040842,1.6666666666666663,0,Low,-0.7122608910704548,1.6552979770390237,0.986493978180707,3.2660864406061263,Moderate
174,EMP0177,0,0.0,0,1,39.0,17.0,3.0,4.84,0.0,0.0,0.0,2,59.0,590.0,1.0,0,8.0,2.7733333333333334,2.7733333333333334,0.0,5.0,-1.0369591134955645,5.62067158043938,10.0,0,Medium,-0.9983085043297645,-0.8947101228540364,0.9766592468931218,6.18643407039924,High
175,EMP0178,0,0.0,0,1,13.0,21.0,8.0,6.79,0.0,0.0,2.0,2,42.0,20.0,1.0,0,8.0,2.5316666666666667,0.0,1.4,10.0,-0.4324086175492752,5.098211441816497,10.0,0,Medium,-0.9983085043297645,0.7362084144315363,0.7223085121035253,6.164731716272475,High
176,EMP0179,3,1.5714285714285714,2,1,1.0,5.0,8.0,9.98,4.0,0.8571428571428571,0.8571428571428571,1,14.0,14.626865671641792,0.4643534833288154,0,0.0,2.13,0.0,0.6,0.7142857142857145,2.402937452558352,3.0782471759593726,1.428571428571429,0,Low,0.8760126732845246,-0.33954977258306585,1.2061666328086476,0.7831656478224773,Low
177,EMP0180,2,1.8333333333333333,1,1,17.0,3.0,5.0,6.56,9.0,0.0,0.0,1,25.0,250.0,0.2052046625101654,0,0.0,1.9266666666666665,1.9266666666666665,0.0,5.0,1.3766425652888925,1.1858582578972026,10.0,0,Low,1.1721314734185038,-1.030073993606097,1.1929493441044976,2.9095454053512473,Low
178,EMP0181,0,0.0,2,2,5.0,26.0,12.0,15.32,28.0,0.0,1.9090909090909087,0,43.0,21.4027149321267,2.7495256166982927,0,6.0,3.9866666666666672,0.0,1.336363636363636,5.0,2.2121122698465445,10.0,10.0,0,Medium,-0.9983085043297645,0.6620757536458282,1.2908321759407124,5.55,Moderate
179,EMP0182,0,0.0,2,2,76.0,49.0,5.0,12.57,0.0,0.0,0.0,0,130.0,1300.0,1.0,0,6.0,6.428333333333334,6.428333333333334,0.0,5.0,-0.6311598197386391,6.45041399471697,10.0,0,High,-0.9459115518721087,-1.0785702586849655,0.8852138767652377,6.624645432540879,High
180,EMP0183,1,2.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,1.925888419214087,-1.030073993606097,1.1826284930842756,3.2876166655993493,Moderate
181,EMP0184,1,0.25,1,4,77.0,81.0,15.0,24.55,7.0,0.875,1.75,0,173.0,93.51351351351352,0.0626185958254269,0,0.0,9.858333333333334,5.483333333333334,1.2249999999999999,1.7499999999999993,1.185464996219002,4.973287722922121,1.25,1,High,-0.5198653883641124,0.3543124247662197,0.6865476031164448,2.5668264917716517,Low
182,EMP0185,0,0.0,2,0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,1.3333333333333333,2,0.0,0.0,0.5982651124966115,1,10.0,0.0,0.0,0.9333333333333332,1.666666666666667,-0.5919230664326427,4.908769999812053,3.333333333333334,0,Low,-0.9007001275193506,0.044074794651951354,0.5122326628679815,4.486315499971808,Moderate
183,EMP0186,0,0.0,3,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2,0.0,0.0,0.2052046625101654,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,2.9434677498798227,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,5.691520162481973,Moderate
184,EMP0187,2,1.6,1,2,61.0,48.0,11.0,15.11,0.0,0.0,3.0,0,120.0,38.70967741935484,1.0,0,0.0,6.518333333333333,0.0,2.0999999999999996,10.0,-0.24599896560404755,7.130951816307801,10.0,0,High,1.7807838945790677,1.3778000558027805,1.1348609719952985,4.06964277244617,Moderate
185,EMP0188,6,2.125,0,0,0.0,0.0,0.0,0.0,13.0,0.875,1.75,1,0.0,0.0,0.74085117918135,1,0.0,0.0,0.0,1.2249999999999999,6.749999999999999,-0.5919230664326427,5.621700333235745,1.25,1,Low,1.5019001372040715,0.3797462909825915,0.824523164873102,2.0432550499853614,Low
186,EMP0189,0,0.0,2,1,5.0,16.0,7.0,9.96,0.0,0.0,0.0,2,28.0,280.0,1.0,0,8.0,2.5933333333333337,2.5933333333333337,0.0,5.0,2.396935728071396,5.751121193790958,10.0,0,Low,-0.9007001275193506,-1.030073993606097,1.442569949732281,6.1610015124019775,High
187,EMP0190,3,1.0,0,2,68.0,15.0,11.0,16.630000000000003,1.0,0.8571428571428571,1.7142857142857142,0,94.0,51.811023622047244,0.8660883708322038,0,0.0,5.905000000000001,1.6192857142857155,1.2,6.714285714285714,-0.015509005649488292,6.868644650318453,1.428571428571429,1,High,0.7582731021598763,0.3250699210223179,0.3662840096105608,2.6565466975477685,Low
188,EMP0191,1,0.25,0,2,46.0,44.0,2.0,14.27,0.0,0.0,0.0,0,92.0,920.0,1.0,0,3.25,5.444999999999999,5.444999999999999,0.0,5.0,-0.3733749961052511,6.905892064285637,10.0,0,High,-0.5198653883641124,-1.0785702586849655,0.6572702143847763,5.622133809642845,Moderate
189,EMP0192,0,0.0,1,2,75.0,24.0,6.0,11.01,12.0,0.7142857142857143,0.7142857142857143,0,105.0,128.94736842105263,0.6069395500135538,0,6.0,5.335,3.5492857142857144,0.5,1.4285714285714284,-0.86771530495516,4.067143633886433,2.8571428571428568,0,High,-0.9459115518721087,-0.49372018380693067,0.7691156802113998,3.9402501165115362,Moderate
190,EMP0193,2,1.375,4,0,0.0,0.0,0.0,0.0,3.0,0.875,2.625,1,0.0,0.0,0.5982651124966115,1,0.125,0.0,0.0,1.8375,0.625,-0.5919230664326427,4.908769999812053,1.25,0,Low,0.6539235731840402,1.0846564332769357,0.7768343576312061,1.0550654999718079,Low
191,EMP0194,2,1.3333333333333333,2,1,48.0,16.0,8.0,5.01,14.0,0.0,2.6666666666666665,1,72.0,26.02409638554217,0.8747628083491462,0,0.0,3.235,0.0,1.8666666666666665,5.0,-1.7775440942494711,4.948937815228244,10.0,0,High,1.3263346535038714,1.1048700208596975,1.4029162562043467,2.9923406722842367,Low
192,EMP0195,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.8660883708322038,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.247886291490015,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,6.187182943723502,High
193,EMP0196,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,6.28761666559935,High
194,EMP0197,0,0.0,1,1,40.0,21.0,5.0,8.16,6.0,0.0,0.0,2,66.0,660.0,0.19653022499322306,0,8.0,3.5600000000000005,3.5600000000000005,0.0,5.0,-0.007673140910087258,1.2515014215667204,10.0,0,Medium,-0.9983085043297645,-0.8947101228540364,0.6335639226979627,5.727725213235008,Moderate
195,EMP0198,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,0.0,0.0,1.0,1,10.0,0.0,0.0,1.4,7.0,-0.5919230664326427,6.917444437328996,0.0,0,Low,-0.9007001275193506,0.5811491887809755,0.6912574609109896,5.087616665599349,Moderate
196,EMP0199,1,0.6666666666666666,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1,5.166666666666667,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,-0.1469431817237672,-1.030073993606097,0.589646747254169,4.837616665599349,Moderate
197,EMP0200,4,2.0,1,0,0.0,0.0,0.0,0.0,13.0,0.0,1.7142857142857142,1,0.0,0.0,0.74085117918135,1,0.0,0.0,0.0,1.2,6.0,-0.5919230664326427,5.621700333235745,10.0,0,Low,1.3605707098673996,0.3509744484399651,0.7678227415800025,3.2432550499853616,Moderate
198,EMP0201,2,0.8571428571428571,2,1,9.0,28.0,3.0,4.93,9.0,0.0,2.142857142857143,1,40.0,17.8343949044586,0.2052046625101654,0,0.7142857142857144,2.155,0.0,1.4999999999999998,5.0,-1.0090567829134283,1.622581348130689,10.0,0,Medium,0.25012500151179856,0.85270259566622,0.7039614600304823,2.7076729165053175,Low
199,EMP0202,2,1.0,2,2,54.0,26.0,4.0,10.239999999999998,8.0,0.875,1.75,0,84.0,45.4054054054054,0.07129303334236925,0,0.0,4.506666666666667,0.13166666666666682,1.2249999999999999,0.625,-0.9844766662479302,1.1826062778435253,1.25,0,High,0.7582731021598763,0.3543124247662197,0.6990207310580088,0.4915576083431955,Low
200,EMP0203,3,2.333333333333333,1,1,21.0,27.0,7.0,4.75,0.0,0.0,0.0,1,55.0,550.0,1.0,0,0.0,2.625,2.625,0.0,5.0,-1.064861444077701,5.644785125298897,10.0,0,Medium,2.4002049282389346,-0.8947101228540364,1.4532588317235575,3.7529677687948344,Moderate
201,EMP0204,0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,6.28761666559935,High
202,EMP0205,0,0.0,2,1,9.0,29.0,5.0,5.35,0.0,0.0,0.0,2,43.0,430.0,1.0,0,8.0,2.325,2.325,0.0,5.0,-0.8788459068634582,5.48402815956878,10.0,0,Medium,-0.9983085043297645,-0.8947101228540364,0.9239548446824197,6.053854223935317,High
203,EMP0206,1,2.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,1.3605707098673996,-1.030073993606097,0.9941892566353797,3.2876166655993493,Moderate
204,EMP0207,0,0.0,1,3,64.0,66.0,9.0,19.79,8.0,0.8571428571428571,3.4285714285714284,0,139.0,39.392712550607285,0.07129303334236925,0,4.0,7.931666666666666,0.0,2.4,7.714285714285714,0.463667490045515,3.7413213157145657,1.428571428571429,1,High,-0.9459115518721087,1.728710100729601,1.0460963808824082,3.132626768785756,Moderate
205,EMP0208,1,1.6666666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.16666666666666607,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,0.983692236969608,-1.030073993606097,0.8685630990027825,3.337616665599349,Moderate
206,EMP0209,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,6.28761666559935,High
207,EMP0210,2,1.5,1,2,24.0,28.0,3.0,12.46,0.0,0.0,1.0,1,55.0,49.99999999999999,1.0,0,0.0,3.91,1.4100000000000001,0.7,5.0,1.32543820912532,6.420941884333115,10.0,0,Medium,1.186450130892971,-0.07925085421125004,0.8637130647431803,3.5656412826499673,Moderate
208,EMP0211,1,0.6666666666666666,2,1,35.0,11.0,9.0,6.42,24.0,0.6666666666666666,1.3333333333333333,2,55.0,38.372093023255815,2.213879100027108,0,3.166666666666667,2.9033333333333333,0.0,0.9333333333333332,1.666666666666667,-0.5471181988313917,10.0,3.333333333333334,0,Medium,-0.027304666452993242,0.19256890200301202,0.25566392242913233,3.2,Moderate
209,EMP0212,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,6.28761666559935,High
210,EMP0213,0,0.0,0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.6666666666666666,2,0.0,0.0,0.33044185416101923,1,10.0,0.0,0.0,0.4666666666666666,7.333333333333333,-0.5919230664326427,3.569653708134092,10.0,0,Low,-0.9007001275193506,-0.4929995994770728,0.6618742644763553,6.135448056220113,High
211,EMP0214,1,1.0,0,2,42.0,48.0,12.0,14.5,3.0,0.0,3.0,0,102.0,32.90322580645161,0.5982651124966115,0,0.0,5.816666666666666,0.0,2.0999999999999996,10.0,-0.3384982258489691,4.958841130298573,10.0,0,High,0.7582731021598763,1.3778000558027805,0.8248571279372087,3.743826169544786,Moderate
212,EMP0215,2,0.8333333333333334,0,1,33.0,25.0,8.0,6.1,13.0,0.0,0.0,1,66.0,660.0,0.74085117918135,0,0.833333333333333,3.216666666666667,3.216666666666667,0.0,5.0,-0.6463264853456546,3.9873378483128827,10.0,0,Medium,0.2154462930161997,-0.8947101228540364,0.5854943004052969,3.902267343913599,Moderate
213,EMP0216,1,2.0,1,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1,0.0,0.0,0.74085117918135,1,0.0,0.0,0.0,0.0,5.0,-0.5919230664326427,5.621700333235745,10.0,0,Low,1.3605707098673996,-1.030073993606097,0.9941892566353797,3.0932550499853617,Moderate
214,EMP0217,0,0.0,1,1,3.0,7.0,7.0,6.64,1.0,0.0,3.0,2,17.0,5.483870967741935,0.8660883708322038,0,8.0,1.6733333333333333,0.0,2.0999999999999996,10.0,1.4006494632367161,4.468842537410046,10.0,0,Low,-0.9007001275193506,1.3867607799745119,1.2293701235768595,6.070326380611506,High
215,EMP0218,1,0.375,4,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2,0.0,0.0,0.33911629167796153,1,6.625,0.0,0.0,0.0,5.0,-0.5919230664326427,3.6130258957188035,10.0,0,Low,-0.4767118455093349,-1.030073993606097,0.6995696351826916,4.779453884357821,Moderate
216,EMP0219,0,0.0,2,3,90.0,42.0,13.0,22.79,25.0,0.0,2.142857142857143,0,145.0,64.64968152866241,2.347790729194904,0,4.0,8.631666666666666,3.274523809523809,1.4999999999999998,5.0,0.9185818846926705,10.0,10.0,1,High,-0.9459115518721087,0.6759799659491388,0.8468244675046392,5.768630952380953,Moderate
217,EMP0220,2,0.625,2,0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1,0.0,0.0,0.33044185416101923,1,3.875,0.0,0.0,2.0999999999999996,5.499999999999998,-0.5919230664326427,3.569653708134092,10.0,0,Low,-0.19405299083599112,1.3867607799745119,0.7242456124143818,4.022948056220113,Moderate
218,EMP0221,1,0.75,3,4,94.0,51.0,8.0,29.76,0.0,1.0,1.0,0,153.0,139.0909090909091,1.0,0,0.0,10.06,7.5600000000000005,0.7,0.0,1.9754996615895621,10.0,0.0,1,High,0.3322269386518801,-0.2597801538557168,0.855835584699053,3.39,Moderate
219,EMP0222,0,0.0,2,2,40.0,51.0,9.0,14.69,0.0,0.0,4.0,0,100.0,24.390243902439025,1.0,0,6.0,5.781666666666666,0.0,2.8,9.0,-0.3096869808546493,7.018421940296719,10.0,0,High,-0.9459115518721087,2.1965901606320295,1.1507295644529292,5.702763291044507,Moderate
220,EMP0223,0,0.0,2,1,30.0,21.0,9.0,9.62,11.0,0.0,1.6,2,60.0,35.29411764705882,0.47302792084575773,0,8.0,3.6033333333333335,0.0,1.1199999999999999,5.0,0.44496466631123677,3.0251651841060134,10.0,0,Medium,-0.9983085043297645,0.41002470697442184,0.6177659592051411,5.103774777615902,Moderate
221,EMP0224,0,0.0,2,1,48.0,26.0,8.0,5.88,0.0,1.0,1.0,2,82.0,74.54545454545453,1.0,0,8.0,3.7133333333333334,1.2133333333333334,0.7,0.0,-1.645618919801796,5.342026173173842,0.0,0,High,-0.9459115518721087,-0.2597801538557168,0.9504368751765405,3.5046372593094093,Moderate
222,EMP0225,2,1.375,1,2,65.0,28.0,3.0,12.89,33.0,0.0,1.875,0,96.0,48.60759493670886,3.4190837625372734,0,0.0,5.348333333333334,0.6608333333333336,1.3125,6.5625,-0.5826356176429425,10.0,10.0,1,High,1.3973423474218707,0.4566611878698758,0.8122130509782296,4.149583333333333,Moderate
223,EMP0226,1,0.5714285714285714,0,3,77.0,55.0,14.0,20.26,10.0,0.0,0.0,0,146.0,1460.0,0.33911629167796153,0,0.0,8.243333333333334,8.243333333333334,0.0,5.0,0.5349374118735697,5.2063638972144535,10.0,0,High,0.02790825043188268,-1.0785702586849655,0.5471386403301393,5.091787917915502,Moderate
224,EMP0227,1,0.6,1,0,0.0,0.0,0.0,0.0,5.0,0.6,1.8,2,0.0,0.0,0.33044185416101923,1,5.5,0.0,0.0,1.26,3.3,-0.5919230664326427,3.569653708134092,4.0,0,Low,-0.22231887630332553,0.42002687054226834,0.41142293775941213,3.280448056220114,Moderate
225,EMP0228,1,0.625,3,2,41.0,44.0,2.0,18.700000000000003,14.0,0.875,2.625,0,87.0,31.926605504587155,0.8747628083491462,0,1.375,6.0166666666666675,0.0,1.8375,0.625,0.29838192665704905,7.466628369672071,1.25,0,High,0.11920385689788193,1.0707537664918123,0.49611318334891447,1.8137442554508105,Low
226,EMP0229,0,0.0,0,5,65.0,78.0,26.0,31.75,0.0,0.0,0.0,0,169.0,1690.0,1.0,0,0.0,10.925,10.0,0.0,5.0,2.277259543372175,10.0,10.0,1,High,-0.9459115518721087,-1.0785702586849655,1.4339137846430832,6.25,High
227,EMP0230,0,0.0,1,1,35.0,25.0,4.0,4.85,8.0,0.0,0.0,2,64.0,640.0,0.07129303334236925,0,8.0,2.9416666666666664,2.9416666666666664,0.0,5.0,-1.033858854541994,0.9744574643890573,10.0,0,Medium,-0.9983085043297645,-0.8947101228540364,0.9756258272419317,5.531585286325025,Moderate
228,EMP0231,1,2.5,0,1,27.0,14.0,1.0,7.73,0.0,0.0,0.0,1,42.0,420.0,1.0,0,0.0,2.6883333333333335,2.6883333333333335,0.0,5.0,-0.1409842759136279,5.153641137827354,10.0,0,Medium,2.642955887708128,-0.8947101228540364,1.2262167621585973,3.6951295040074363,Moderate
229,EMP0232,1,0.2,1,0,0.0,0.0,0.0,0.0,3.0,0.8,0.8,2,0.0,0.0,0.5982651124966115,1,7.5,0.0,0.0,0.5599999999999999,0.9999999999999998,-0.5919230664326427,4.908769999812053,1.9999999999999996,0,Low,-0.6745730437806756,-0.38558472065126786,0.5506936102881954,3.4363154999718075,Moderate
230,EMP0233,0,0.0,2,1,38.0,7.0,3.0,6.68,6.0,0.8333333333333334,0.8333333333333334,2,48.0,51.42857142857143,0.19653022499322306,0,8.0,2.7133333333333334,0.6299999999999999,0.5833333333333334,0.8333333333333331,-0.46651146603855315,1.1103346771664675,1.6666666666666663,0,Medium,-0.9983085043297645,-0.21516073231838106,0.5599935675622328,3.09905020157497,Moderate
231,EMP0234,2,0.75,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1,0.0,0.0,1.0,1,3.25,0.0,0.0,2.0999999999999996,10.0,-0.5919230664326427,6.917444437328996,0.0,0,Low,-0.05272356349931923,1.3867607799745119,0.677135803302158,3.5126166655993494,Moderate
232,EMP0235,1,0.4,1,1,2.0,25.0,0.0,5.21,0.0,0.0,0.0,2,27.0,270.0,1.0,0,4.5,1.768333333333333,1.768333333333333,0.0,5.0,0.9715261624193694,5.521538118239141,10.0,0,Low,-0.4484459600420005,-1.030073993606097,0.8166820386891557,4.8703140510692045,Moderate
233,EMP0236,1,1.6666666666666667,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0.16666666666666607,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,0.983692236969608,-1.030073993606097,0.8685630990027825,3.337616665599349,Moderate
234,EMP0237,0,0.0,1,1,28.0,23.0,1.0,8.84,15.0,0.0,0.0,2,52.0,520.0,1.0086744375169423,0,8.0,3.206666666666667,3.206666666666667,0.0,5.0,0.20314446793272123,5.494413712012784,10.0,0,Medium,-0.9983085043297645,-0.8947101228540364,0.6987210317055075,6.275828723468584,High
235,EMP0238,1,0.75,0,2,35.0,23.0,8.0,10.06,0.0,0.0,3.0,0,66.0,21.29032258064516,1.0,0,0.75,3.876666666666667,0.0,2.0999999999999996,10.0,0.5813760602683486,5.777914021412644,10.0,0,Medium,0.09407081328160323,1.5516676830743226,0.7423715188747582,4.091687103211896,Moderate
236,EMP0239,1,3.0,0,0,0.0,0.0,0.0,0.0,11.0,0.5,1.5,1,0.0,0.0,0.47302792084575773,1,0.0,0.0,0.0,1.0499999999999998,7.749999999999999,-0.5919230664326427,4.282584041557785,5.0,1,Low,2.491206128560775,0.17834339318420744,1.0871575293925417,2.5548876062336676,Low
237,EMP0241,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,1,10.0,0.0,0.0,0.0,5.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,-0.9007001275193506,-1.030073993606097,0.8408990625193633,6.28761666559935,High
238,EMP0242,1,1.5,1,2,23.0,23.0,5.0,14.07,0.0,1.0,2.0,0,51.0,24.285714285714285,1.0,0,0.0,4.045,0.0,1.4,1.9999999999999996,1.824579900650205,6.8523064090422645,0.0,0,Medium,1.186450130892971,0.7362084144315363,1.2490794819915707,1.3278459613563394,Low
239,EMP0243,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,0.0,0.0,1.0,1,10.0,0.0,0.0,1.4,7.0,-0.5919230664326427,6.917444437328996,10.0,0,Low,-0.9007001275193506,0.5811491887809755,0.6912574609109896,6.587616665599349,High
240,EMP0244,2,1.5,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,1.0,1,0.0,0.0,0.0,0.7,0.0,-0.5919230664326427,6.917444437328996,0.0,0,Low,0.7952530005207121,-0.22446240241256066,0.5372128231219718,1.0376166655993493,Low
241,EMP0245,0,0.0,1,0,0.0,0.0,0.0,0.0,12.0,0.75,2.25,2,0.0,0.0,0.6069395500135538,1,10.0,0.0,0.0,1.575,4.125,-0.5919230664326427,4.952142187396765,2.5,0,Low,-0.9007001275193506,0.7825520865793596,0.7583917601771176,4.736571328109514,Moderate
242,EMP0246,1,0.3333333333333333,0,1,8.0,17.0,2.0,8.99,11.0,0.0,0.0,2,27.0,270.0,0.47302792084575773,0,4.833333333333334,2.3983333333333334,2.3983333333333334,0.0,5.0,2.1058520904540345,2.85637037008939,10.0,0,Low,-0.5238216546215588,-1.030073993606097,1.2199159128938968,4.728038888846742,Moderate
243,EMP0247,4,2.0,2,0,0.0,0.0,0.0,0.0,5.0,0.0,0.8888888888888888,1,0.0,0.0,0.33044185416101923,1,0.0,0.0,0.0,0.6222222222222221,5.0,-0.5919230664326427,3.569653708134092,10.0,0,Low,1.3605707098673996,-0.3139748014340647,0.755489525911369,2.7854480562201136,Low
244,EMP0248,1,0.5,0,2,87.0,25.0,11.0,15.13,0.0,0.0,0.0,0,123.0,1230.0,1.0,0,2.0,6.621666666666666,6.621666666666666,0.0,5.0,-0.24296620297306631,7.136310381832139,10.0,0,High,-0.0938192248561162,-1.0785702586849655,0.47178522883804935,5.575863223941488,Moderate
245,EMP0249,0,0.0,1,1,42.0,9.0,6.0,8.02,0.0,1.0,3.0,2,57.0,18.387096774193548,1.0,0,8.0,3.2366666666666664,0.0,2.0999999999999996,5.499999999999998,-0.051076766260077434,5.231340337930244,0.0,0,Medium,-0.9983085043297645,1.5516676830743226,0.8670176512213881,4.009701050689536,Moderate
246,EMP0250,1,0.5,0,1,44.0,1.0,0.0,9.43,0.0,0.0,3.0,2,45.0,14.516129032258064,1.0,0,4.0,3.0716666666666663,0.0,2.0999999999999996,10.0,0.38605974619339334,5.609119207396021,10.0,0,Medium,-0.270055625922186,1.5516676830743226,0.7359276850633006,5.041367881109403,Moderate
247,EMP0251,2,0.5,2,3,80.0,67.0,15.0,19.57,12.0,0.0,0.0,0,162.0,1620.0,0.6069395500135538,0,0.0,8.661666666666667,8.661666666666667,0.0,5.0,0.43030710110472375,6.3606096783027795,10.0,0,High,-0.0938192248561162,-1.0785702586849655,0.5342321948819352,5.369508118412083,Moderate
248,EMP0252,2,2.75,0,2,75.0,28.0,11.0,14.68,0.0,0.0,0.0,0,114.0,1140.0,1.0,0,0.0,6.246666666666666,6.246666666666666,0.0,5.0,-0.3112033621701398,7.015742657534551,10.0,0,High,3.7405962467158504,-1.0785702586849655,1.7101232891903184,4.864028065296849,Moderate
